user_id,Attention,MemoryRecall,ProcessingSpeed,Reasoning,WorkingMemory,education_level,country,time_of_day,grand_index,gender_reclassified,age_band_derive,filter_$,cognitive_composite_score
1406725,19.0,14.0,5.0,178.0,8.0,5.0,US,7.0,109.623,Male,,1,44.8
1407543,19.0,12.0,6.0,184.0,10.0,3.0,US,20.0,131.489,Male,,1,46.2
1408063,8.0,4.0,6.0,240.5,8.0,1.0,US,12.0,96.584,Male,,1,53.3
1409543,18.0,15.0,6.0,201.5,8.0,4.0,US,7.0,121.448,Female,,1,49.7
1409991,22.0,8.0,8.0,206.0,7.0,4.0,US,16.0,126.923,Male,,1,50.2
1411453,18.0,9.0,8.0,201.5,8.0,4.0,AU,20.0,116.946,Female,,1,48.9
1416846,15.0,1.0,6.0,229.5,9.0,6.0,US,11.0,95.457,Female,,1,52.1
1417331,14.0,12.0,8.0,206.0,11.0,3.0,US,7.0,130.877,Male,,1,50.2
1418138,12.0,5.0,5.0,261.5,8.0,4.0,US,5.0,87.674,Male,,1,58.3
1418898,15.0,3.0,6.0,233.5,8.0,4.0,US,12.0,99.342,Female,,1,53.1
1420543,11.0,7.0,6.0,267.5,7.0,6.0,US,17.0,97.994,Male,,1,59.7
1420915,7.0,7.0,5.0,212.5,8.0,8.0,US,15.0,95.457,Male,,1,47.9
1421095,20.0,13.0,6.0,208.5,7.0,6.0,US,23.0,114.749,Female,,1,50.9
1422641,14.0,7.0,5.0,220.5,7.0,6.0,US,17.0,95.762,Female,,1,50.7
1428566,11.0,5.0,5.0,255.0,8.0,9.0,US,8.0,97.352, ,,1,56.8
1430374,23.0,8.0,7.0,158.5,9.0,4.0,US,15.0,131.742,Male,,1,41.1
1432281,8.0,8.0,5.0,225.0,8.0,2.0,US,9.0,91.153,Female,,1,50.8
1433063,17.0,17.0,5.0,196.0,11.0,3.0,US,17.0,122.641,Male,,1,49.2
1434255,15.0,6.0,4.0,222.0,7.0,4.0,US,12.0,86.593,Female,,1,50.8
1440213,18.0,13.0,7.0,184.5,9.0,4.0,CA,11.0,126.191,Female,,1,46.3
1441125,15.0,6.0,5.0,203.0,8.0,4.0,AU,15.0,108.836,Female,,1,47.4
1441316,25.0,11.0,7.0,179.5,9.0,8.0,US,13.0,136.195,Male,,1,46.3
1442536,8.0,8.0,4.0,242.5,7.0,4.0,US,12.0,78.844,Female,,1,53.9
1443365,11.0,10.0,5.0,281.0,7.0,4.0,US,12.0,87.51,Female,,1,62.8
1445542,10.0,14.0,6.0,309.5,10.0,4.0,US,11.0,108.505,Female,,1,69.9
1445850,8.0,7.0,6.0,223.0,9.0,6.0,US,19.0,93.969,Female,,1,50.6
1446314,18.0,4.0,6.0,284.5,9.0,3.0,US,12.0,105.037,Female,,1,64.3
1447525,18.0,6.0,7.0,241.5,9.0,4.0,US,16.0,112.317,Female,,1,56.3
1447550,13.0,9.0,5.0,184.5,9.0,4.0,US,15.0,109.899,Female,,1,44.1
1448470,11.0,10.0,6.0,330.5,7.0,3.0,US,13.0,91.775,Female,,1,72.9
1450551,12.0,10.0,6.0,271.5,7.0,3.0,US,19.0,96.904,Male,,1,61.3
1450868,5.0,3.0,5.0,200.5,6.0,4.0,US,14.0,77.223,Female,,1,43.9
1451311,14.0,3.0,6.0,273.5,6.0,4.0,NZ,14.0,87.364,Female,,1,60.5
1451384,10.0,7.0,7.0,154.5,9.0,2.0,CA,0.0,119.094,Male,,1,37.5
1456457,9.0,9.0,6.0,264.0,10.0,3.0,AU,13.0,92.56,Female,,1,59.6
1458098,12.0,7.0,5.0,303.5,8.0,2.0,US,12.0,89.751,Female,,1,67.1
1462500,17.0,9.0,6.0,190.5,8.0,6.0,US,7.0,110.744,Male,,1,46.1
1465284,12.0,4.0,6.0,239.0,9.0,3.0,US,15.0,99.771,Female,,1,54.0
1465426,14.0,3.0,4.0,214.0,10.0,4.0,US,23.0,93.0,Female,,1,49.0
1466263,15.0,4.0,5.0,231.0,7.0,5.0,AU,6.0,92.56,Female,,1,52.4
1467021,22.0,7.0,6.0,241.5,7.0,5.0,US,13.0,102.082,Female,,1,56.7
1467106,6.0,4.0,5.0,260.5,6.0,2.0,CA,23.0,78.523,Female,,1,56.3
1468840,15.0,10.0,5.0,206.0,8.0,5.0,US,12.0,104.744,Female,,1,48.8
1469357,9.0,6.0,3.0,260.5,7.0,3.0,US,18.0,70.246,Male,,1,57.1
1473,7.0,15.0,6.0,208.5,9.0,3.0,US,21.0,104.887,Male,,1,49.1
1477461,17.0,10.0,6.0,202.5,9.0,4.0,US,1.0,115.071,Male,,1,48.9
1479195,15.0,8.0,4.0,294.5,7.0,2.0,US,8.0,85.873,Female,,1,65.7
1479433,15.0,1.0,3.0,213.0,8.0,3.0,US,11.0,79.175,Female,,1,48.0
1479907,17.0,9.0,5.0,194.5,10.0,5.0,US,8.0,119.901,Male,,1,47.1
1482068,19.0,7.0,6.0,192.5,9.0,6.0,US,21.0,119.512,Female,,1,46.7
1482627,18.0,11.0,6.0,203.5,9.0,4.0,US,14.0,123.067,Male,,1,49.5
1483076,24.0,14.0,6.0,218.0,9.0,4.0,US,15.0,118.805,Male,,1,54.2
1483939,15.0,11.0,5.0,191.5,9.0,5.0,CA,20.0,117.112,Male,,1,46.3
1488224,14.0,2.0,6.0,178.5,8.0,3.0,CA,19.0,104.025,Female,,1,41.7
1488902,14.0,9.0,4.0,272.5,7.0,2.0,US,16.0,83.244,Male,,1,61.3
1490101,14.0,6.0,4.0,228.0,8.0,4.0,US,13.0,100.069,Female,,1,52.0
1491184,10.0,7.0,4.0,228.5,8.0,3.0,US,16.0,92.225,Female,,1,51.5
1493109,13.0,8.0,5.0,254.5,9.0,6.0,US,17.0,99.0,Female,,1,57.9
1494004,17.0,10.0,5.0,232.0,9.0,3.0,US,9.0,103.426,Female,,1,54.6
1494089,18.0,12.0,6.0,216.0,9.0,6.0,US,8.0,122.474,Female,,1,52.2
1494671,8.0,4.0,4.0,293.5,8.0,6.0,US,14.0,79.362,Male,,1,63.5
1496582,16.0,6.0,6.0,267.5,8.0,4.0,US,10.0,106.458,Female,,1,60.7
1497181,23.0,17.0,8.93056768497759,207.0,8.0,5.0,US,9.0,140.844,Male,,1,52.786113536995515
1497521,10.0,7.0,5.0,188.0,8.0,4.0,US,13.0,98.278,Male,,1,43.6
1497949,7.0,2.0,6.0,210.0,6.0,6.0,US,10.0,82.292,Female,,1,46.2
1498990,12.0,5.0,7.0,212.0,10.0,4.0,US,9.0,112.965,Female,,1,49.2
1500495,11.0,5.0,6.0,251.0,8.0,4.0,US,21.0,93.65,Female,,1,56.2
1504530,18.0,5.0,6.0,237.5,7.0,3.0,US,17.0,104.025,Female,,1,54.7
1506274,21.0,10.0,7.0,203.5,10.0,3.0,US,15.0,129.81,Male,,1,50.3
1506304,21.0,11.0,8.0,180.5,10.0,4.0,US,15.0,136.344,Male,,1,46.1
1507833,10.0,4.0,5.0,258.0,9.0,3.0,US,21.0,90.515,Female,,1,57.2
1507993,16.0,9.0,4.0,228.5,9.0,4.0,US,20.0,109.764,Female,,1,53.3
1508880,16.0,5.0,5.0,259.5,8.0,7.0,US,13.0,98.143,Female,,1,58.7
1509135,24.0,9.0,5.0,248.0,8.0,4.0,CA,8.0,101.752,Female,,1,58.8
1515902,15.0,12.0,6.0,263.5,8.0,8.0,US,8.0,105.377,Female,,1,60.9
1516028,19.0,11.0,5.0,242.0,9.0,4.0,US,11.0,116.016,Male,,1,57.2
1517934,15.0,9.0,5.0,255.0,9.0,5.0,US,19.0,111.62,Male,,1,58.6
1519395,13.0,4.0,5.0,243.5,8.0,2.0,CA,13.0,92.56,Female,,1,54.7
1519638,16.0,8.0,6.0,213.0,7.0,4.0,US,8.0,95.621,Male,,1,50.0
1520285,24.0,15.0,8.0,228.5,8.0,6.0,US,13.0,125.159,Male,,1,56.7
1521853,22.0,6.0,5.0,190.5,7.0,4.0,US,11.0,107.253,Male,,1,46.1
1527713,14.0,4.0,4.0,226.5,7.0,3.0,US,14.0,88.953,Female,,1,51.1
1531930,7.0,11.0,6.0,217.0,9.0,42.43419651522588,CA,16.0,105.208,Female,,1,50.0
1533170,16.0,9.0,6.0,203.5,9.0,3.0,AU,17.0,106.003,Female,,1,48.7
1534158,14.0,9.0,4.0,191.5,9.0,4.0,US,19.0,106.458,Male,,1,45.5
1534300,18.0,7.0,5.0,248.5,7.0,3.0,US,21.0,91.775,Female,,1,57.1
1534479,8.0,1.0,5.0,262.0,8.0,9.0,AU,20.0,83.94, ,,1,56.8
1534592,17.0,13.0,6.0,177.5,9.0,6.0,US,16.0,130.359,Male,,1,44.5
1534756,17.0,4.0,4.0,177.5,9.0,3.0,US,22.0,109.147,Male,,1,42.3
1537245,13.0,12.0,7.0,253.5,9.0,4.0,US,7.0,112.965,Male,,1,58.9
1537253,15.0,17.0,7.0,271.5,9.0,4.0,US,12.0,122.641,Female,,1,63.9
1537386,17.0,8.0,5.0,168.5,9.0,6.0,CA,8.0,111.817,Female,,1,41.5
1538966,12.0,2.0,6.0,185.5,10.0,5.0,US,0.0,108.336,Male,,1,43.1
1540207,16.0,10.0,5.0,245.5,9.0,4.0,US,1.0,103.874,Female,,1,57.1
1541332,11.0,3.0,7.0,231.0,9.0,4.0,US,10.0,104.166,Male,,1,52.2
1541926,12.0,5.0,4.0,231.5,8.0,2.0,CA,16.0,88.005,Female,,1,52.1
1543340,11.0,4.0,3.0,237.5,7.0,5.0,US,10.0,76.556,Female,,1,52.5
1543763,15.0,9.0,4.0,198.0,8.0,7.0,US,15.0,101.752,Female,,1,46.8
1544050,10.0,11.0,6.0,182.0,7.0,4.0,US,11.0,100.674,Male,,1,43.2
1544148,12.0,6.0,6.0,222.0,7.0,3.0,US,17.0,92.706,Female,,1,50.6
1544243,14.0,5.0,5.0,258.5,8.0,6.0,AU,20.0,89.751,Male,,1,58.1
1544258,19.0,9.0,4.0,250.5,8.0,7.0,US,11.0,104.744,Female,,1,58.1
1546298,5.0,6.0,6.0,264.5,8.0,4.0,US,17.0,93.65,Female,,1,57.9
1549500,20.0,15.0,7.0,206.5,10.0,4.0,US,13.0,137.711,Male,,1,51.7
1549803,15.0,7.0,6.0,226.5,9.0,6.0,US,22.0,101.916,Female,,1,52.7
1550414,17.0,10.0,6.0,211.5,9.0,4.0,AU,17.0,115.225,Female,,1,50.7
1551105,22.0,8.0,6.0,282.5,9.0,4.0,CA,14.0,110.575,Female,,1,65.5
1554443,17.0,9.0,6.0,208.0,9.0,4.0,US,21.0,117.931,Male,,1,49.8
1555455,14.0,10.0,6.0,194.0,9.0,3.0,CA,18.0,107.732,Male,,1,46.6
1557887,15.0,10.0,6.0,205.5,8.0,4.0,US,11.0,120.426,Male,,1,48.9
1559340,16.0,10.0,5.0,253.5,8.0,3.0,CA,13.0,98.854,Male,,1,58.5
1560140,11.0,9.0,6.0,328.5,8.0,4.0,US,18.0,97.053,Female,,1,72.5
1567413,22.0,15.0,6.0,224.0,8.0,9.0,AU,15.0,120.08, ,,1,55.0
1569536,24.0,13.0,6.0,209.0,9.0,4.0,US,8.0,123.821,Male,,1,52.2
1569927,15.0,4.0,6.0,224.5,9.0,4.0,US,19.0,106.003,Female,,1,51.7
1573621,8.0,7.0,5.0,243.0,9.0,6.0,US,11.0,99.499,Female,,1,54.4
1575957,15.0,9.0,4.0,212.5,8.0,6.0,US,16.0,102.383,Male,,1,49.7
1575962,17.0,9.0,5.0,185.0,8.0,3.0,US,15.0,112.456,Female,,1,44.8
1578162,18.0,6.0,7.0,190.0,9.0,4.0,CA,7.0,118.498,Male,,1,46.0
1583542,12.0,10.0,8.0,231.0,8.0,3.0,US,11.0,113.436,Male,,1,53.8
1585314,15.0,3.0,6.0,227.0,8.0,6.0,US,3.0,106.003,Female,,1,51.8
1585524,16.0,6.0,5.0,250.0,7.0,4.0,CA,8.0,100.815,Male,,1,56.8
1585939,11.0,3.0,3.0,219.5,7.0,3.0,CA,17.0,77.223,Male,,1,48.7
1586704,13.0,2.0,5.0,273.0,7.0,3.0,US,9.0,77.509,Female,,1,60.0
1588379,20.0,15.0,6.0,232.5,8.0,3.0,CA,17.0,119.224,Male,,1,56.3
1589858,21.0,15.0,6.0,221.0,11.0,4.0,US,1.0,136.344,Male,,1,54.8
1591316,28.0,12.0,7.0,192.5,10.0,6.0,US,8.0,143.467,Female,,1,49.9
1592019,8.0,2.0,4.0,211.0,7.0,3.0,US,19.0,82.862,Female,,1,46.4
1592936,19.0,6.0,5.0,204.5,7.0,6.0,US,19.0,94.975,Male,,1,48.3
1597510,14.0,7.0,5.0,304.0,7.0,3.0,US,14.0,93.502,Male,,1,67.4
1599582,15.0,10.0,6.0,184.5,9.0,2.0,US,14.0,113.72,Male,,1,44.9
1601519,16.0,12.0,6.0,176.0,7.0,2.0,CA,9.0,111.267,Female,,1,43.4
1603065,23.0,11.0,6.0,195.5,8.0,4.0,US,19.0,119.224,Female,,1,48.7
1603895,7.0,12.0,4.0,313.0,7.0,6.0,US,8.0,72.215,Female,,1,68.6
1604842,19.0,9.0,5.0,212.0,7.0,6.0,US,16.0,98.854,Female,,1,50.4
1605455,15.0,2.0,6.0,194.0,9.0,3.0,AU,10.0,101.12,Male,,1,45.2
1605489,7.0,12.0,6.0,228.0,8.0,6.0,US,23.0,104.31,Female,,1,52.2
1607344,22.0,16.0,4.0,288.5,8.0,3.0,US,8.0,112.317,Female,,1,67.7
1608161,22.0,13.0,6.0,228.0,9.0,4.0,CA,14.0,115.361,Male,,1,55.6
1609174,16.0,2.0,7.0,208.5,8.0,2.0,US,8.0,103.426,Female,,1,48.3
1609968,6.0,7.0,4.0,207.5,8.0,3.0,US,16.0,87.844,Female,,1,46.5
1614879,14.0,6.0,4.0,247.5,7.0,7.0,AU,21.0,91.647,Male,,1,55.7
1615131,19.0,10.0,4.0,211.0,11.0,6.0,US,17.0,117.112,Male,,1,51.0
1616689,16.0,5.0,5.0,204.5,9.0,6.0,US,23.0,111.984,Female,,1,47.9
1618222,21.0,13.0,6.0,198.5,7.0,5.0,US,11.0,120.23,Male,,1,49.1
1618346,14.0,10.0,4.0,199.5,9.0,9.0,CA,21.0,112.641, ,,1,47.3
1619330,21.0,6.0,6.0,225.5,8.0,5.0,US,20.0,109.147,Female,,1,53.3
1619636,18.0,10.0,8.0,234.0,9.0,4.0,US,10.0,123.602,Male,,1,55.8
1620730,9.0,5.0,6.0,203.5,10.0,4.0,US,21.0,102.704,Male,,1,46.7
1622780,14.0,6.0,6.0,191.5,9.0,3.0,US,15.0,103.12,Male,,1,45.3
1623225,16.0,9.0,7.0,209.0,8.0,4.0,US,13.0,112.162,Male,,1,49.8
1624120,9.0,5.0,6.0,242.0,7.0,4.0,US,15.0,96.306,Female,,1,53.8
1625596,12.0,8.0,5.0,212.5,8.0,4.0,US,17.0,102.244,Male,,1,49.1
1626932,16.0,10.0,7.0,203.0,10.0,7.0,US,6.0,127.742,Female,,1,49.2
1626968,13.0,5.0,5.0,280.5,8.0,3.0,US,13.0,91.919,Female,,1,62.3
1631703,21.0,12.0,6.0,255.0,8.0,4.0,US,8.0,113.558,Male,,1,60.4
1635889,24.0,18.0,6.0,210.5,9.0,4.0,US,10.0,135.404,Male,,1,53.5
1636078,14.0,7.0,4.0,253.0,7.0,2.0,CA,11.0,82.68,Male,,1,57.0
1636809,12.0,2.0,6.0,206.0,7.0,4.0,US,16.0,96.162,Male,,1,46.6
1637766,20.0,8.0,7.0,259.5,8.0,5.0,US,20.0,113.72,Male,,1,60.5
1639489,22.0,10.0,5.0,201.5,8.0,4.0,US,14.0,113.436,Male,,1,49.3
1641103,19.0,14.0,5.0,200.5,9.0,6.0,US,15.0,115.845,Female,,1,49.5
1641860,17.0,8.0,5.0,190.5,9.0,4.0,US,8.0,117.931,Male,,1,45.9
1642089,16.0,10.0,5.0,197.0,8.0,3.0,AU,9.0,103.874,Female,,1,47.2
1644145,13.0,7.0,6.0,202.5,7.0,4.0,US,18.0,95.91,Male,,1,47.1
1644452,10.0,11.0,6.0,292.5,8.0,4.0,CA,8.0,102.838,Female,,1,65.5
1645321,22.0,7.0,6.0,210.0,9.0,4.0,CA,9.0,108.989,Female,,1,50.8
1649394,12.0,6.0,6.0,256.0,9.0,2.0,US,11.0,101.448,Female,,1,57.8
1650812,14.0,12.0,4.0,250.0,7.0,6.0,US,14.0,91.775,Female,,1,57.4
1653400,14.0,4.0,6.0,204.5,7.0,4.0,CA,16.0,100.378,Female,,1,47.1
1657483,12.0,13.0,6.0,236.0,8.0,2.0,US,18.0,98.278,Female,,1,55.0
1657710,19.0,7.0,6.0,249.0,8.0,6.0,CA,12.0,106.291,Female,,1,57.8
1658643,18.0,4.0,7.0,213.5,8.0,3.0,US,0.0,116.496,Male,,1,50.1
1660217,16.0,5.0,5.0,213.5,8.0,2.0,AU,21.0,97.053,Male,,1,49.5
1660341,15.0,12.0,6.0,227.0,8.0,2.0,AU,22.0,104.597,Male,,1,53.6
1662887,10.0,4.0,5.0,253.5,7.0,6.0,US,10.0,86.303,Male,,1,55.9
1663122,16.0,10.0,6.0,212.5,7.0,3.0,US,16.0,108.336,Female,,1,50.3
1664334,10.0,8.0,4.0,230.0,9.0,9.0,US,17.0,93.0, ,,1,52.2
1665220,15.0,4.0,5.0,227.0,7.0,3.0,US,14.0,94.105,Male,,1,51.6
1666333,14.0,6.0,5.0,231.5,8.0,4.0,US,12.0,96.445,Female,,1,52.9
1669371,11.0,5.0,6.0,181.5,9.0,5.0,US,9.0,104.025,Female,,1,42.5
1671577,11.0,1.0,6.0,233.5,8.0,4.0,US,9.0,79.57,Male,,1,51.9
1673276,14.0,8.0,7.0,204.5,9.0,4.0,US,17.0,116.639,Female,,1,48.5
1673489,2.0,6.0,6.0,241.5,6.0,6.0,US,9.0,74.379,Female,,1,52.3
1673613,15.0,12.0,5.0,182.0,9.0,3.0,CA,1.0,116.353,Female,,1,44.6
1674000,18.0,15.0,6.0,221.5,7.0,3.0,CA,20.0,113.284,Male,,1,53.5
1674587,13.0,9.0,6.0,207.0,7.0,4.0,US,19.0,107.253,Male,,1,48.4
1675201,17.0,8.0,5.0,224.5,8.0,4.0,US,15.0,106.291,Male,,1,52.5
1676141,11.0,1.0,6.0,284.5,8.0,6.0,US,22.0,89.608,Female,,1,62.1
1676455,7.0,3.0,5.0,275.5,8.0,5.0,US,7.0,75.528,Female,,1,59.7
1678838,10.0,1.0,6.0,239.5,7.0,2.0,CA,23.0,81.071,Female,,1,52.7
1679605,14.0,7.0,6.0,204.0,8.0,42.43419651522588,US,21.0,107.253,Male,,1,47.8
1685596,7.0,1.0,5.0,359.5,7.0,4.0,US,21.0,72.84,Female,,1,75.9
1687458,21.0,13.0,5.0,174.0,8.0,7.0,US,19.0,119.684,Female,,1,44.2
1689237,17.0,9.0,6.0,240.0,8.0,3.0,CA,13.0,96.741,Female,,1,56.0
1691130,15.0,12.0,5.0,218.0,9.0,4.0,AU,16.0,101.752,Female,,1,51.8
1694684,27.0,11.0,5.0,201.5,9.0,4.0,US,19.0,121.797,Female,,1,50.7
1697673,19.0,11.0,5.0,226.0,8.0,4.0,US,9.0,110.403,Male,,1,53.8
1697801,15.0,4.0,5.0,277.5,9.0,4.0,US,20.0,98.428,Female,,1,62.1
1698232,15.0,9.0,7.0,320.5,7.0,4.0,US,9.0,97.843,Female,,1,71.7
1699869,17.0,9.0,6.0,232.5,8.0,4.0,US,19.0,111.267,Male,,1,54.5
1700074,14.0,4.0,7.0,183.5,7.0,4.0,CA,19.0,104.025,Male,,1,43.1
1703898,9.0,9.0,6.0,186.0,8.0,6.0,US,18.0,106.003,Female,,1,43.6
1706877,13.0,8.0,5.0,220.5,8.0,2.0,US,15.0,102.082,Male,,1,50.9
1707270,20.0,4.0,5.0,202.0,9.0,6.0,US,20.0,109.487,Male,,1,48.0
1710760,13.0,4.0,3.0,220.5,8.0,4.0,CA,10.0,86.883,Female,,1,49.7
1716926,20.0,15.0,6.0,227.5,8.0,4.0,US,23.0,126.483, ,,1,55.3
1718119,17.0,10.0,6.0,338.0,9.0,6.0,US,18.0,103.426,Female,,1,76.0
1719227,22.0,9.0,6.0,201.0,10.0,4.0,US,8.0,119.363,Female,,1,49.6
1719937,11.0,7.0,3.0,220.5,7.0,5.0,US,13.0,85.472,Female,,1,49.7
1720011,16.0,10.0,7.0,216.0,8.0,3.0,NZ,15.0,106.291,Female,,1,51.4
1720566,19.0,15.0,5.0,241.5,10.0,5.0,CA,11.0,128.063,Male,,1,58.1
1724546,18.0,12.0,4.0,227.5,6.0,4.0,US,15.0,95.457,Female,,1,53.5
1724719,12.0,7.0,6.0,240.5,8.0,4.0,US,12.0,101.594,Male,,1,54.7
1725340,16.0,8.0,6.0,207.0,9.0,5.0,US,15.0,114.59,Male,,1,49.2
1726216,16.0,13.0,6.0,238.0,7.0,3.0,US,14.0,111.62,Female,,1,56.0
1729341,13.0,7.0,5.0,201.0,7.0,4.0,US,10.0,93.815,Female,,1,46.6
1730984,17.0,11.0,5.0,190.5,8.0,4.0,NZ,21.0,113.558,Male,,1,46.3
1731319,5.0,1.0,3.0,385.0825369944426,7.0,1.0,US,13.0,53.18,Female,,1,80.21650739888852
1734943,19.0,4.0,6.0,210.5,8.0,6.0,CA,18.0,105.841,Male,,1,49.5
1736058,16.0,7.0,5.0,230.5,8.0,2.0,US,14.0,102.547,Female,,1,53.3
1736140,20.0,15.0,4.0,159.5,9.0,6.0,US,10.0,115.071,Male,,1,41.5
1736446,16.0,8.0,3.0,314.0,7.0,4.0,US,15.0,83.738,Female,,1,69.6
1736750,21.0,11.0,5.0,250.0,8.0,4.0,US,8.0,111.267,Female,,1,59.0
1743554,18.0,10.0,4.0,243.5,9.0,4.0,US,9.0,104.597,Female,,1,56.9
1743634,10.0,9.0,5.0,186.5,7.0,3.0,US,20.0,94.105,Female,,1,43.5
1746191,4.0,4.0,4.0,261.0,7.0,4.0,CA,17.0,70.558,Male,,1,56.0
1746249,17.0,8.0,7.0,244.5,8.0,5.0,US,13.0,106.944,Female,,1,56.9
1746884,17.0,6.0,6.0,253.0,8.0,7.0,US,14.0,101.12,Male,,1,58.0
1747149,16.0,10.0,4.0,207.0,9.0,4.0,US,19.0,111.422,Male,,1,49.2
1749238,13.0,1.0,4.0,256.0,9.0,7.0,CA,10.0,85.873,Female,,1,56.6
1749344,19.0,11.0,6.0,185.5,11.0,3.0,US,11.0,130.196,Female,,1,46.5
1749975,12.0,7.0,7.0,239.0,7.0,8.0,US,15.0,98.854,Male,,1,54.4
1754107,24.0,2.0,6.0,289.0,9.0,4.0,US,20.0,108.336,Female,,1,66.0
1754661,19.0,9.0,5.0,203.5,9.0,5.0,CA,16.0,118.498,Male,,1,49.1
1755660,13.0,5.0,5.0,227.0,7.0,4.0,US,13.0,90.334,Female,,1,51.4
1760450,20.0,7.0,4.0,233.5,9.0,4.0,US,9.0,104.166,Female,,1,54.7
1766441,17.0,12.0,6.0,246.0,8.0,3.0,CA,19.0,100.378,Male,,1,57.8
1767300,11.0,13.0,6.0,166.5,8.0,3.0,US,11.0,119.363,Male,,1,40.9
1767488,9.0,5.0,6.0,203.0,8.0,3.0,US,22.0,98.571,Male,,1,46.2
1770482,15.0,13.0,5.0,256.5,9.0,8.0,CA,22.0,113.284,Female,,1,59.7
1773326,15.0,10.0,4.0,385.0825369944426,7.0,42.43419651522588,AU,9.0,104.025,Female,,1,84.21650739888852
1773882,10.0,5.0,6.0,160.5,7.0,3.0,CA,23.0,95.457,Male,,1,37.7
1773998,19.0,14.0,6.0,228.0,7.0,6.0,US,21.0,103.874,Female,,1,54.8
1776374,10.0,3.0,5.0,280.0,7.0,3.0,US,11.0,83.465,Female,,1,61.0
1776529,5.0,5.0,5.0,277.0,8.0,2.0,CA,20.0,75.528, ,,1,60.0
1777644,18.0,17.0,6.0,192.0,9.0,4.0,US,22.0,125.159,Female,,1,48.4
1777927,26.0,12.0,6.0,219.0,9.0,4.0,CA,14.0,133.385,Male,,1,54.4
1781962,20.0,6.0,8.0,201.5,8.0,8.0,US,11.0,116.797,Male,,1,48.7
1785292,19.0,6.0,6.0,207.0,9.0,6.0,US,18.0,113.436,Female,,1,49.4
1785791,12.0,14.0,5.0,266.0,9.0,6.0,US,18.0,110.744,Female,,1,61.2
1786550,15.0,9.0,6.0,229.5,8.0,6.0,AU,20.0,99.909,Male,,1,53.5
1787212,18.0,13.0,6.0,215.5,7.0,4.0,US,7.0,108.193,Female,,1,51.9
1787717,12.0,7.0,5.0,206.5,9.0,2.0,CA,21.0,97.196,Male,,1,47.9
1788010,20.0,17.0,4.0,363.0,8.0,4.0,US,11.0,104.025,Male,,1,82.4
1790364,18.0,12.0,3.0,293.0,9.0,4.0,US,22.0,97.352,Female,,1,67.0
1792629,10.0,7.0,5.0,378.0,8.0,9.0,US,4.0,87.844, ,,1,81.6
1793637,13.0,11.0,6.0,222.5,6.0,6.0,US,16.0,101.448,Female,,1,51.7
1793819,15.0,7.0,7.0,249.0,8.0,4.0,US,16.0,105.208,Female,,1,57.2
1794323,18.0,7.0,6.0,216.0,9.0,4.0,US,13.0,104.166,Male,,1,51.2
1797586,8.0,3.0,5.0,241.0,9.0,2.0,US,18.0,91.775,Male,,1,53.2
1797600,10.0,11.0,5.0,291.5,6.0,3.0,AU,20.0,87.51,Female,,1,64.7
1801095,12.0,12.0,7.0,189.5,9.0,4.0,CA,12.0,122.777,Male,,1,45.9
1802464,11.0,12.0,6.0,318.0,6.0,7.0,US,11.0,95.621,Female,,1,70.6
1804314,16.0,12.0,5.0,209.0,9.0,2.0,CA,10.0,113.114,Male,,1,50.2
1805473,14.0,8.0,5.0,266.0,10.0,7.0,US,15.0,105.841,Male,,1,60.6
1806090,11.0,5.0,6.0,217.5,8.0,3.0,US,11.0,95.128,Male,,1,49.5
1806369,16.0,10.0,6.0,204.0,7.0,4.0,US,17.0,106.458,Female,,1,48.6
1808704,12.0,7.0,6.0,259.0,7.0,5.0,AU,14.0,96.445,Female,,1,58.2
1814749,13.0,7.0,5.0,203.5,9.0,42.43419651522588,AU,11.0,105.208,Male,,1,47.5
1818624,17.0,13.0,5.0,223.0,9.0,5.0,US,17.0,114.749,Male,,1,53.4
1820814,13.0,6.0,7.0,241.0,8.0,9.0,US,14.0,97.843,Female,,1,55.0
1829330,13.0,3.0,4.0,239.0,7.0,4.0,US,9.0,86.883,Female,,1,53.2
1829357,14.0,7.0,6.0,204.0,8.0,9.0,US,13.0,107.253, ,,1,47.8
1836490,13.0,5.0,4.0,227.0,7.0,3.0,US,14.0,87.194,Female,,1,51.2
1836793,8.0,13.0,6.0,213.0,9.0,6.0,US,19.0,109.899,Female,,1,49.8
1837945,26.0,8.0,6.0,249.0,9.0,2.0,AU,12.0,106.796,Female,,1,59.6
1839474,13.0,8.0,6.0,296.0,7.0,4.0,US,19.0,91.494,Female,,1,66.0
1839528,7.0,6.0,5.0,248.0,10.0,2.0,US,14.0,94.837,Female,,1,55.2
1840627,17.0,8.0,7.0,207.0,7.0,4.0,US,8.0,111.088,Male,,1,49.2
1841833,17.0,10.0,5.0,218.5,8.0,4.0,US,19.0,107.253,Female,,1,51.7
1846895,12.0,1.0,6.0,190.0,8.0,42.43419651522588,CA,23.0,92.56,Male,,1,43.4
1847677,13.0,8.0,8.0,183.0,7.0,5.0,AU,16.0,104.597,Female,,1,43.8
1848022,7.0,4.0,6.0,217.0,7.0,6.0,US,17.0,89.12,Female,,1,48.2
1850139,14.0,5.0,7.0,217.5,9.0,4.0,US,14.0,111.984,Female,,1,50.5
1850452,19.0,14.0,5.0,191.0,9.0,6.0,US,21.0,117.274,Male,,1,47.6
1852660,18.0,11.0,6.0,196.0,7.0,1.0,NZ,0.0,111.422,Male,,1,47.6
